case_id,number_of_vehicles,striker_damage_area,victim_damage_area,striker_rotation,victim_rotation,striker_degrees,vicitm_degrees,striker_facing,victim_facing,striker_destination_lane,victim_destination_lane
2007004112610,2,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007004112628,1,Left Side,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2007004112667,2,Front,Front,clockwise,default,default,default,initialdirection,initialdirection,default,default
2007004112687,2,Front,Right Side,default,default,default,default,initialdirection,initialdirection,default,default
2007004112727,2,Left Side,Front,default,default,default,default,initialdirection,initialdirection,innerzone,innerzone
2007004112728,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2007004112808,2,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007004112828,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2007004112848,2,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007004112865,2,Left Side,Not a motor vehicle,clockwise,default,default,default,southwest,initialdirection,default,default
2007004112885,3,Left Side,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2007004112888,2,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007004112905,2,Right Side,Front,default,default,180,default,east,initialdirection,default,default
2007004112948,2,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007004112985,2,Front,Front,default,default,default,default,northwest,initialdirection,default,default
2007004112988,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2007004112989,3,Front,Back,default,default,default,default,initialdirection,initialdirection,innerzone,innerzone
2007004604005,2,Right Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007004604045,2,Right Side,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2007004604065,1,Undercarriage,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2007004604106,2,Right Side,Front,clockwise,default,default,default,initialdirection,initialdirection,innerzone,innerzone
2007004604125,2,Right Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007004604145,3,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2007004604166,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2007004604206,2,Left Side,Not a motor vehicle,default,clockwise,default,180,initialdirection,initialdirection,innerzone,innerzone
2007004604227,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2007004604246,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2007004604266,2,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2007004604286,2,Right Side,Front,clockwise,default,180,default,initialdirection,initialdirection,innerzone,innerzone
2007004604326,3,Front,Right Side,default,default,default,default,initialdirection,initialdirection,default,default
2007004604346,2,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007004604406,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2007004604407,2,Left Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007004604408,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2007004604426,2,Front,Right Side,default,default,default,default,initialdirection,initialdirection,default,default
2007004604446,2,Front,Left Side,default,counterclockwise,default,2000,initialdirection,initialdirection,default,default
2007004604447,2,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2007004604450,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,innerzone,innerzone
2007004604487,2,Right Side,Left Side,default,default,default,default,initialdirection,initialdirection,innerzone,innerzone
2007004604507,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2007004604547,2,Left Side,Front,clockwise,default,default,default,initialdirection,initialdirection,default,default
2007004604607,2,Front,Right Side,default,default,default,default,initialdirection,initialdirection,default,default
2007004604609,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2007004604627,2,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007004604647,2,Left Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007004604707,2,Front,Right Side,default,default,default,default,initialdirection,initialdirection,default,default
2007004604748,2,Right Side,Front,default,default,default,default,initialdirection,initialdirection,innerzone,innerzone
2007004604768,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2007004604788,4,Front,Back,default,default,default,default,initialdirection,initialdirection,innerzone,innerzone
2007004604868,2,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007004604869,2,Right Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007004604925,2,Left Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007004604945,2,Left Side,Front,default,default,default,default,northwest,northwest,default,default
2007004604965,2,Front,Left Side,default,default,default,default,east,initialdirection,default,default
2007004866008,2,Right Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007004866009,2,Right Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007004866028,2,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007004866048,2,Right Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
